Emp ID;Name Prefix;First Name;Middle Initial;Last Name;Gender;E Mail;Father's Name;Mother's Name;Mother's Maiden Name;Date of Birth;Time of Birth;Age in Yrs.;Weight in Kgs.;Date of Joining;Quarter of Joining;Half of Joining;Year of Joining;Month of Joining;Month Name of Joining;Short Month;Day of Joining;DOW of Joining;Short DOW;Age in Company (Years);Salary;Last % Hike;SSN;Phone No. ;Province ID;User Name;Password
811092;Ms.;Tracie;B;Delaney;F;tracie.delaney@hotmail.com;Raphael Delaney;Francis Delaney;Roman;5/31/1973;5:50:51 AM;44.19;53;5/19/2011;Q2;H1;2011;5;May;May;19;Thursday;Thu;6.2;144899;23%;719-18-7122;239-752-5987;70;tbdelaney;lJeXKWzfS:e
288820;Mr.;Eric;N;Mccullough;M;eric.mccullough@gmail.com;Nathan Mccullough;Delia Mccullough;Rodgers;10/17/1965;8:52:09 AM;51.81;54;3/20/1997;Q1;H1;1997;3;March;Mar;20;Thursday;Thu;20.37;151530;30%;208-84-0053;216-663-9379;30;enmccullough;5j<Md4:9S
138351;Mr.;Nestor;J;Carney;M;nestor.carney@gmail.com;Walker Carney;Ava Carney;Marquez;06/05/1975;10:24:36 AM;42.18;79;12/04/1996;Q4;H2;1996;12;December;Dec;4;Wednesday;Wed;20.66;77526;1%;444-27-6764;314-545-0008;85;njcarney;szc11>yW\VkBn
130501;Drs.;Mitzi;P;Mueller;F;mitzi.mueller@hotmail.com;Blair Mueller;Whitney Mueller;Rush;03/03/1967;4:47:13 AM;50.44;47;04/10/2010;Q2;H1;2010;4;April;Apr;10;Saturday;Sat;7.3;91870;11%;250-99-5174;302-207-3101;13;mpmueller;b$!]:5s]4d?khH
587373;Drs.;Lillian;J;Atkinson;F;lillian.atkinson@aol.com;Mario Atkinson;Keisha Atkinson;Snyder;2/25/1993;2:05:45 PM;24.44;40;12/26/2016;Q4;H2;2016;12;December;Dec;26;Monday;Mon;0.59;181837;24%;085-02-7955;209-957-4797;87;ljatkinson;N8Bq[8Vf
750124;Mr.;Barry;A;Garner;M;barry.garner@gmail.com;Bryan Garner;Corrine Garner;Middleton;12/21/1979;12:32:14 PM;37.63;64;1/26/2014;Q1;H1;2014;1;January;Jan;26;Sunday;Sun;3.5;182944;12%;638-29-1816;479-955-4801;59;bagarner;2|j[]f|pTTZY7
495105;Mrs.;Coleen;V;Morris;F;coleen.morris@gmail.com;Hal Morris;Deann Morris;Carrillo;11/16/1995;2:31:19 PM;21.71;48;02/02/2017;Q1;H1;2017;2;February;Feb;2;Thursday;Thu;0.48;76605;13%;058-02-1043;215-600-1535;13;cvmorris;Maib-92
282678;Hon.;Marci;O;Alvarado;F;marci.alvarado@gmail.com;Felix Alvarado;Ronda Alvarado;Ochoa;5/31/1966;3:34:19 PM;51.19;52;09/02/2007;Q3;H2;2007;9;September;Sep;2;Sunday;Sun;9.91;174673;11%;428-99-9355;803-237-9797;88;moalvarado;S2i0hVZ25hN
241302;Mr.;Monty;R;Lancaster;M;monty.lancaster@walmart.com;Johnie Lancaster;Elise Lancaster;Bridges;3/18/1960;4:33:06 PM;57.4;50;08/07/1985;Q3;H2;1985;8;August;Aug;7;Wednesday;Wed;31.99;53313;15%;759-12-6657;236-489-0926;52;mrlancaster;j7?pg#Oh.8q
790290;Mr.;Norris;R;Adams;M;norris.adams@yahoo.com;Parker Adams;Socorro Adams;Massey;10/21/1993;12:14:39 AM;23.78;89;04/08/2016;Q2;H1;2016;4;April;Apr;8;Friday;Fri;1.3;88865;16%;551-99-9716;215-214-5440;58;nradams;r#h:F+Q\pd
924304;Mrs.;Elvira;D;Byrd;F;elvira.byrd@gmail.com;Wilford Byrd;Nadia Byrd;Shaffer;02/07/1990;4:06:50 PM;27.49;54;4/19/2011;Q2;H1;2011;4;April;Apr;19;Tuesday;Tue;6.28;77787;18%;552-99-8369;270-690-8211;40;edbyrd;x[ZUnmeGuEH*
234880;Mr.;Keven;E;Logan;M;keven.logan@gmail.com;Douglas Logan;Felicia Logan;Whitley;02/11/1989;12:10:50 AM;28.48;63;05/10/2012;Q2;H1;2012;5;May;May;10;Thursday;Thu;5.22;94291;24%;213-91-1279;215-821-6108;69;kelogan;t[Zw</>u
443072;Mr.;Rosendo;R;Rasmussen;M;rosendo.rasmussen@earthlink.net;Gregg Rasmussen;Lesley Rasmussen;Espinoza;10/26/1978;12:44:49 AM;38.78;64;4/29/2001;Q2;H1;2001;4;April;Apr;29;Sunday;Sun;16.26;84964;30%;474-55-7843;209-570-8160;49;rrrasmussen;T[k8E-01
232070;Mrs.;Carly;R;Leach;F;carly.leach@cox.net;Mary Leach;Sondra Leach;Monroe;01/03/1971;8:38:29 PM;46.6;60;12/20/2013;Q4;H2;2013;12;December;Dec;20;Friday;Fri;3.61;182390;3%;457-99-5283;231-419-8211;74;crleach;Q>R3JPD}\stAF
902132;Mrs.;Colleen;N;Bray;F;colleen.bray@hotmail.com;Terrell Bray;Erma Bray;Burke;04/07/1982;7:26:11 PM;35.33;57;7/29/2014;Q3;H2;2014;7;July;Jul;29;Tuesday;Tue;3;71784;26%;614-87-2498;239-748-0076;75;cnbray;DPNL^?_dNw
280781;Mrs.;Ollie;G;William;F;ollie.william@verizon.net;Bennie William;Debora William;Navarro;10/19/1979;2:29:40 PM;37.8;43;9/14/2007;Q3;H2;2007;9;September;Sep;14;Friday;Fri;9.88;128589;1%;542-81-4737;210-447-5194;82;ogwilliam;Dcb~:Uo96q
589440;Prof.;Hilario;B;Vang;M;hilario.vang@gmail.com;Sergio Vang;Latisha Vang;Burris;06/06/1978;8:07:53 PM;39.17;89;04/12/2011;Q2;H1;2011;4;April;Apr;12;Tuesday;Tue;6.3;133205;9%;176-86-5658;212-345-2791;67;hbvang;lCqs|nMPMy8lPJ
940754;Ms.;Nadine;X;Blanchard;F;nadine.blanchard@exxonmobil.com;Vernon Blanchard;Concetta Blanchard;Chaney;3/14/1978;3:53:30 PM;39.4;52;10/29/2001;Q4;H2;2001;10;October;Oct;29;Monday;Mon;15.76;104269;3%;010-94-5824;209-571-2529;74;nxblanchard;rFaX>{9d.A+j_h
888277;Prof.;Wm;C;Carroll;M;wm.carroll@gmail.com;Patrick Carroll;Shawna Carroll;Kramer;5/16/1987;4:43:49 AM;30.22;67;1/17/2017;Q1;H1;2017;1;January;Jan;17;Tuesday;Tue;0.53;146342;11%;114-98-9215;212-333-9668;43;wccarroll;Kj@}[v<]4_/yn
430202;Ms.;Minnie;B;Mckee;F;minnie.mckee@gmail.com;Rickey Mckee;Elnora Mckee;Meadows;8/26/1995;1:41:08 AM;21.94;59;9/23/2016;Q3;H2;2016;9;September;Sep;23;Friday;Fri;0.84;104332;9%;353-08-1806;216-831-2721;37;mbmckee;e/EKgLY/mY
928723;Mrs.;Angela;M;Compton;F;angela.compton@gmail.com;Terry Compton;Ava Compton;Marsh;1/21/1967;2:59:57 AM;50.55;40;12/01/2008;Q4;H2;2008;12;December;Dec;1;Monday;Mon;8.66;127733;11%;045-15-8779;802-785-3606;81;amcompton;jjnQQt9DZi
449164;Drs.;Lillian;H;Gill;F;lillian.gill@gmail.com;Son Gill;Heather Gill;Cochran;7/28/1970;5:22:42 AM;47.03;47;04/09/2000;Q2;H1;2000;4;April;Apr;9;Sunday;Sun;17.31;75411;24%;258-99-9431;505-396-0307;80;lhgill;E1^iR6&Y}51
117603;Mr.;Bob;W;Weiss;M;bob.weiss@hotmail.com;Vernon Weiss;Dorothy Weiss;Gill;10/26/1991;5:23:15 AM;25.77;61;12/23/2012;Q4;H2;2012;12;December;Dec;23;Sunday;Sun;4.6;88733;2%;143-23-1339;212-927-2029;56;bwweiss;7Z3pv~48p>
811884;Mr.;Edwin;A;Perez;M;edwin.perez@gmail.com;Alton Perez;Alison Perez;Rose;2/27/1992;3:57:13 AM;25.43;84;06/11/2014;Q2;H1;2014;6;June;Jun;11;Wednesday;Wed;3.13;109695;9%;339-11-7841;262-268-3289;27;eaperez;AUNjyd~w
463579;Mr.;Bernardo;W;Langley;M;bernardo.langley@hotmail.com;Tanner Langley;Angel Langley;Briggs;10/21/1972;8:31:52 PM;44.8;89;8/30/2007;Q3;H2;2007;8;August;Aug;30;Thursday;Thu;9.92;174027;3%;350-08-5414;229-818-8713;85;bwlangley;xZU~V<.&^d8
915993;Prof.;William;K;Morrison;M;william.morrison@gmail.com;Caleb Morrison;Sondra Morrison;Burgess;3/30/1967;6:48:15 PM;50.36;90;10/02/2001;Q4;H2;2001;10;October;Oct;2;Tuesday;Tue;15.83;109382;12%;620-85-9976;405-559-1017;51;wkmorrison;J0LrzvJ#VtS
836259;Dr.;Vance;A;Osborne;M;vance.osborne@shaw.ca;Brent Osborne;Sharlene Osborne;Cervantes;11/09/1972;11:01:45 PM;44.75;70;6/30/2001;Q2;H1;2001;6;June;Jun;30;Saturday;Sat;16.09;148267;29%;728-14-3717;503-546-8875;70;vaosborne;tPIA&tanN8t:X
520719;Prof.;Edmund;E;Salas;M;edmund.salas@aol.com;Carlo Salas;Nicole Salas;Mosley;07/08/1959;5:51:02 AM;58.1;60;8/16/1989;Q3;H2;1989;8;August;Aug;16;Wednesday;Wed;27.97;126758;24%;717-18-6482;217-682-7457;82;eesalas;2uSg^~?^&
409341;Mrs.;Imogene;O;Sanders;F;imogene.sanders@yahoo.com;Dudley Sanders;Roslyn Sanders;Santana;06/03/1985;3:10:40 PM;32.17;50;10/15/2012;Q4;H2;2012;10;October;Oct;15;Monday;Mon;4.79;55845;26%;681-24-8302;319-714-7958;85;iosanders;bRxABKKH?d2:
528576;Mr.;Darin;F;Callahan;M;darin.callahan@gmail.com;Jay Callahan;Ronda Callahan;Livingston;10/27/1992;5:26:28 PM;24.77;72;4/14/2014;Q2;H1;2014;4;April;Apr;14;Monday;Mon;3.29;64901;2%;381-37-2114;406-263-9628;84;dfcallahan;ft}IPjQ$t!y
315565;Mrs.;Loretta;M;Sawyer;F;loretta.sawyer@hotmail.com;Terence Sawyer;Vickie Sawyer;Beasley;1/23/1996;5:12:28 PM;21.53;47;03/07/2017;Q1;H1;2017;3;March;Mar;7;Tuesday;Tue;0.39;78780;14%;069-02-8229;270-277-4308;81;lmsawyer;Xwm/0isr9T{f+
242740;Ms.;Olive;L;Livingston;F;olive.livingston@charter.net;Wiley Livingston;Amanda Livingston;Cote;02/09/1981;12:35:36 AM;36.49;55;9/16/2002;Q3;H2;2002;9;September;Sep;16;Monday;Mon;14.87;184008;20%;429-99-4646;314-500-3453;47;ollivingston;u~f!bRIHwDQY1
763459;Mr.;Gino;A;Mcconnell;M;gino.mcconnell@aol.com;Rich Mcconnell;Kimberly Mcconnell;Stone;10/08/1975;9:18:46 AM;41.83;73;5/23/2005;Q2;H1;2005;5;May;May;23;Monday;Mon;12.19;57731;29%;691-18-9714;803-885-7673;55;gamcconnell;jFqP&q/9%CJ/I
239010;Mr.;Fred;E;Hayes;M;fred.hayes@yahoo.com;Armando Hayes;Harriet Hayes;Crane;12/17/1979;4:41:18 PM;37.64;59;3/30/2001;Q1;H1;2001;3;March;Mar;30;Friday;Fri;16.34;58345;25%;241-99-6276;228-610-8759;76;fehayes;FM&o*9hh4KoJ
865905;Mr.;Nelson;O;Wilkins;M;nelson.wilkins@earthlink.net;Edwin Wilkins;Bertha Wilkins;Mayo;12/12/1961;3:49:43 AM;55.66;67;2/23/2017;Q1;H1;2017;2;February;Feb;23;Thursday;Thu;0.42;141143;16%;592-99-8788;479-735-4213;34;nowilkins;Bvdbp_9uk
657908;Mrs.;Joyce;K;Hooper;F;joyce.hooper@hotmail.com;Horace Hooper;Priscilla Hooper;Delgado;2/21/1980;5:46:45 PM;37.46;45;7/14/2002;Q3;H2;2002;7;July;Jul;14;Sunday;Sun;15.05;68835;30%;211-84-7533;270-280-4283;86;jkhooper;fi!IFMNi<9k
652723;Mrs.;Juliana;W;Rowland;F;juliana.rowland@aol.com;Carson Rowland;Lisa Rowland;Fields;04/07/1993;11:00:19 AM;24.32;47;12/08/2016;Q4;H2;2016;12;December;Dec;8;Thursday;Thu;0.64;67506;20%;104-02-6452;314-819-1491;43;jwrowland;Z}N2lR.Mqm~y_M%
944699;Mr.;Norris;S;Mack;M;norris.mack@yahoo.co.in;Cliff Mack;Mavis Mack;Bean;9/18/1983;6:54:55 PM;33.88;73;10/16/2009;Q4;H2;2009;10;October;Oct;16;Friday;Fri;7.79;116248;24%;011-94-3680;339-617-2666;68;nsmack;O9%PGE4VjZ[E
517283;Prof.;Tom;B;Frye;M;tom.frye@gmail.com;Javier Frye;Willa Frye;Mckenzie;04/09/1976;5:31:30 AM;41.33;72;3/18/2015;Q1;H1;2015;3;March;Mar;18;Wednesday;Wed;2.36;65753;10%;655-36-6334;225-574-3475;48;tbfrye;u%XVyxtwE8u2C
176214;Mrs.;Josephine;G;Pitts;F;josephine.pitts@hotmail.com;Santos Pitts;Rachael Pitts;Clemons;12/29/1972;1:20:28 PM;44.61;58;8/30/2008;Q3;H2;2008;8;August;Aug;30;Saturday;Sat;8.92;40040;22%;285-15-3625;216-702-5455;30;jgpitts;iZ9ikk~TAMRmvP
680485;Mr.;Les;W;Brady;M;les.brady@gmail.com;Maynard Brady;Berta Brady;Santos;07/06/1990;12:13:56 AM;27.08;63;12/23/2016;Q4;H2;2016;12;December;Dec;23;Friday;Fri;0.59;158773;12%;240-99-4848;206-830-5542;21;lwbrady;t7So}Zu-z
891142;Hon.;Jaime;M;Avery;M;jaime.avery@aol.com;Dannie Avery;Corinne Avery;Morales;03/07/1967;9:25:29 PM;50.43;63;10/28/2005;Q4;H2;2005;10;October;Oct;28;Friday;Fri;11.76;187800;0%;144-23-1324;701-430-8105;19;jmavery;1}DZ3eDCPX^
810984;Mrs.;Marissa;L;Caldwell;F;marissa.caldwell@aol.com;Raymundo Caldwell;Greta Caldwell;Frye;10/03/1979;8:25:19 PM;37.84;56;10/25/2000;Q4;H2;2000;10;October;Oct;25;Wednesday;Wed;16.77;135046;19%;560-99-3843;229-266-9475;56;mlcaldwell;acZQ9B]TFF}2
896022;Mr.;Lavern;X;Gardner;M;lavern.gardner@aol.com;Josiah Gardner;Lorie Gardner;Valencia;10/19/1971;5:38:14 AM;45.81;50;2/27/1998;Q1;H1;1998;2;February;Feb;27;Friday;Fri;19.43;140328;1%;385-37-9685;219-973-4977;62;lxgardner;aRg<n9!GrVUkZ6
162773;Drs.;Evangeline;K;Mejia;F;evangeline.mejia@gmail.com;Jacob Mejia;Gwendolyn Mejia;Stafford;09/06/1959;8:07:35 AM;57.93;42;1/31/2010;Q1;H1;2010;1;January;Jan;31;Sunday;Sun;7.49;93417;28%;202-84-5766;385-955-8462;45;ekmejia;9<*iuMkVX0O
408036;Ms.;Brandy;O;Carr;F;brandy.carr@btinternet.com;Silas Carr;Nadia Carr;Coleman;11/21/1976;7:51:24 PM;40.71;50;9/21/2008;Q3;H2;2008;9;September;Sep;21;Sunday;Sun;8.85;197345;4%;228-99-6983;701-618-4337;85;bocarr;PVc!^1+enB3
591248;Mrs.;Molly;O;Manning;F;molly.manning@hotmail.com;Marshall Manning;Elise Manning;Talley;06/11/1962;7:10:13 AM;55.17;48;6/30/2004;Q2;H1;2004;6;June;Jun;30;Wednesday;Wed;13.08;65981;11%;302-15-1318;316-214-2098;47;momanning;l$\j}u\^UuIY7
562393;Mr.;Gale;R;Perez;M;gale.perez@rediffmail.com;Bradford Perez;Terri Perez;Osborne;12/02/1964;7:58:56 PM;52.69;60;04/10/1994;Q2;H1;1994;4;April;Apr;10;Sunday;Sun;23.32;188811;23%;514-31-5757;701-825-3358;77;grperez;qcLj0_C|0Pt
808843;Mr.;Merlin;Z;Yates;M;merlin.yates@yahoo.co.uk;Carlton Yates;Liz Yates;Potts;01/01/1991;8:38:46 PM;26.59;80;04/04/2012;Q2;H1;2012;4;April;Apr;4;Wednesday;Wed;5.32;144104;5%;695-16-9603;215-757-1383;69;mzyates;5Vq4x<9LuCnxEA
645393;Prof.;Nelson;H;Mooney;M;nelson.mooney@yahoo.com;Terry Mooney;Violet Mooney;Carlson;06/02/1967;4:37:30 PM;50.19;62;07/01/1995;Q3;H2;1995;7;July;Jul;1;Saturday;Sat;22.09;136885;14%;469-57-4220;314-674-3119;74;nhmooney;KLhyrpN84.it
685818;Mr.;Jackson;E;Bass;M;jackson.bass@gmail.com;Leonardo Bass;Natalia Bass;Santos;3/14/1983;10:08:05 AM;34.4;50;06/03/2013;Q2;H1;2013;6;June;Jun;3;Monday;Mon;4.15;172555;11%;327-11-0796;228-942-3725;65;jebass;0MrynZ>O$5DbcuS
747647;Ms.;Trisha;U;Mueller;F;trisha.mueller@bp.com;Lance Mueller;Pat Mueller;Farrell;6/13/1975;6:12:42 PM;42.15;50;9/28/2006;Q3;H2;2006;9;September;Sep;28;Thursday;Thu;10.84;133504;30%;156-23-0167;212-514-3604;18;tumueller;9rC7U6_iaF@{k}x
846178;Ms.;Lilia;I;Collins;F;lilia.collins@yahoo.com;Tommie Collins;Rosanne Collins;Alston;06/07/1980;12:28:57 AM;37.16;46;02/04/2004;Q1;H1;2004;2;February;Feb;4;Wednesday;Wed;13.49;196782;1%;218-89-1286;209-724-7936;91;licollins;6ms_xt/ct%Qzb
754091;Mrs.;Kimberly;R;Cantu;F;kimberly.cantu@yahoo.com;Ronnie Cantu;Shari Cantu;Stuart;10/07/1976;8:47:51 PM;40.83;46;10/04/2002;Q4;H2;2002;10;October;Oct;4;Friday;Fri;14.82;198580;12%;226-99-7374;308-517-8706;21;krcantu;8ZfhIzDFSI+xi-
808727;Prof.;Luciano;B;Jordan;M;luciano.jordan@aol.com;Carey Jordan;Aimee Jordan;Wells;4/23/1994;2:51:11 PM;23.28;67;03/12/2016;Q1;H1;2016;3;March;Mar;12;Saturday;Sat;1.38;168292;10%;031-92-1343;212-601-9238;70;lbjordan;LFSbj6M.OP1[1W
143029;Mr.;Danny;H;Robbins;M;danny.robbins@hotmail.com;Jonah Robbins;Barbra Robbins;Davidson;9/27/1963;11:38:12 AM;53.87;87;2/13/1999;Q1;H1;1999;2;February;Feb;13;Saturday;Sat;18.47;123832;6%;586-67-4518;219-323-1225;44;dhrobbins;ZuMN9Sjq
923271;Mr.;Wilfredo;J;Richards;M;wilfredo.richards@gmail.com;Enrique Richards;Marsha Richards;Chase;12/13/1960;6:03:14 PM;56.66;64;10/26/1985;Q4;H2;1985;10;October;Oct;26;Saturday;Sat;31.78;173178;16%;356-08-5270;218-269-4257;22;wjrichards;k|Eg!dp4}L!w
621988;Ms.;Callie;Y;Snider;F;callie.snider@yahoo.com;Genaro Snider;Luz Snider;Gilliam;12/18/1989;4:05:27 PM;27.63;44;6/25/2012;Q2;H1;2012;6;June;Jun;25;Monday;Mon;5.09;147243;27%;219-89-6568;505-793-7860;58;cysnider;94<ECS<@|ekH>>
240842;Mrs.;Rachelle;J;Reed;F;rachelle.reed@yahoo.co.uk;Josiah Reed;Yesenia Reed;Mcgee;11/27/1977;4:48:59 AM;39.69;55;4/14/2010;Q2;H1;2010;4;April;Apr;14;Wednesday;Wed;7.29;88748;3%;770-02-4059;210-267-6023;73;rjreed;a~o$mqx1
517038;Ms.;Bobbi;M;Olson;F;bobbi.olson@hotmail.com;Cruz Olson;Bernadine Olson;Morrow;11/03/1963;7:18:08 PM;53.77;57;06/05/2017;Q2;H1;2017;6;June;Jun;5;Monday;Mon;0.15;143127;8%;313-35-8701;319-758-4226;23;bmolson;b0CoEX?\X
456842;Mrs.;Kris;S;Richards;F;kris.richards@aol.com;Newton Richards;Robert Richards;Russell;2/24/1966;12:59:15 AM;51.46;50;4/14/2011;Q2;H1;2011;4;April;Apr;14;Thursday;Thu;6.29;173303;7%;512-33-0548;314-830-8975;67;ksrichards;H+Ibu?khYD
276700;Drs.;Marissa;J;Meyer;F;marissa.meyer@rediffmail.com;Bruce Meyer;Summer Meyer;Benson;7/13/1958;10:11:24 PM;59.08;40;2/28/1995;Q1;H1;1995;2;February;Feb;28;Tuesday;Tue;22.43;172845;11%;321-11-2706;701-369-9836;34;mjmeyer;8Bhk{4Bg
510431;Mr.;Jamar;Z;Reese;M;jamar.reese@hotmail.co.uk;Tod Reese;Eugenia Reese;Bishop;6/13/1965;6:26:10 AM;52.16;58;3/26/1999;Q1;H1;1999;3;March;Mar;26;Friday;Fri;18.35;134013;10%;505-59-7074;405-738-3960;33;jzreese;RGL\OoeE?+>
451543;Ms.;Nelda;E;Webster;F;nelda.webster@gmail.com;Josue Webster;Joy Webster;Boone;1/16/1986;8:15:56 PM;31.55;59;03/03/2016;Q1;H1;2016;3;March;Mar;3;Thursday;Thu;1.4;161123;2%;368-39-5885;229-950-3117;15;newebster;WrZHypJ.>
423508;Ms.;Carolina;F;Bruce;F;carolina.bruce@aol.com;Charlie Bruce;Rosalie Bruce;Lott;10/06/1971;7:37:23 AM;45.84;54;4/22/2007;Q2;H1;2007;4;April;Apr;22;Sunday;Sun;10.27;177947;25%;156-23-5637;201-569-3227;51;cfbruce;6r1ztN^9V
399486;Ms.;Terri;K;Phelps;F;terri.phelps@microsoft.com;Agustin Phelps;Maryellen Phelps;Goodman;11/23/1975;2:18:18 AM;41.71;41;12/16/1998;Q4;H2;1998;12;December;Dec;16;Wednesday;Wed;18.63;183013;23%;280-15-2470;231-941-6394;61;tkphelps;E39a$cMD
295933;Mr.;Nestor;L;Rosales;M;nestor.rosales@aol.com;Lazaro Rosales;Sally Rosales;Larson;04/05/1979;2:17:57 PM;38.34;67;4/23/2010;Q2;H1;2010;4;April;Apr;23;Friday;Fri;7.27;71204;29%;027-92-0549;423-342-5433;76;nlrosales;qmqqs<-kNvI
855670;Drs.;Adrian;L;Robles;F;adrian.robles@gmail.com;Reid Robles;Mallory Robles;Simmons;06/08/1958;2:21:48 AM;59.18;40;10/14/1982;Q4;H2;1982;10;October;Oct;14;Thursday;Thu;34.81;166464;4%;526-99-7519;212-956-0905;84;alrobles;YS*jn1ClERUn
151449;Hon.;Kyle;Y;Rios;M;kyle.rios@yahoo.co.uk;Brain Rios;Gloria Rios;Little;02/09/1993;2:56:09 AM;24.48;55;11/28/2016;Q4;H2;2016;11;November;Nov;28;Monday;Mon;0.66;111183;2%;331-11-3592;303-875-0643;19;kyrios;nW?*J>>U//K}
394700;Mr.;Domingo;Y;Wilkinson;M;domingo.wilkinson@outlook.com;Kendall Wilkinson;Maribel Wilkinson;Good;1/21/1985;12:57:46 PM;32.54;80;03/12/2008;Q1;H1;2008;3;March;Mar;12;Wednesday;Wed;9.38;95530;25%;471-57-3328;262-227-1790;60;dywilkinson;1^netFI1}/s7Jcy
328740;Mr.;Leonardo;T;Bird;M;leonardo.bird@bp.com;Damon Bird;Vivian Bird;Aguirre;1/24/1974;2:36:38 PM;43.54;58;5/26/1997;Q2;H1;1997;5;May;May;26;Monday;Mon;20.19;116972;14%;495-29-1676;228-228-5325;49;ltbird;e:7JFAL]gmw3zm
924134;Dr.;Hubert;P;Zimmerman;M;hubert.zimmerman@gmail.com;Wilson Zimmerman;Kelsey Zimmerman;Dodson;3/22/1980;10:05:51 PM;37.38;59;10/07/2009;Q4;H2;2009;10;October;Oct;7;Wednesday;Wed;7.81;79197;18%;076-02-8334;270-258-3097;32;hpzimmerman;8V%:ss\-njA{
556518;Mr.;Kory;G;Frank;M;kory.frank@yahoo.co.in;Arturo Frank;Diane Frank;Owen;8/29/1987;9:37:52 PM;29.93;61;9/28/2010;Q3;H2;2010;9;September;Sep;28;Tuesday;Tue;6.84;102865;29%;654-38-6993;205-760-7355;27;kgfrank;CuUQ\7U4t_e!HX
237003;Ms.;Tami;Z;Hayes;F;tami.hayes@gmail.com;Harley Hayes;Ella Hayes;Castro;12/18/1992;5:00:25 PM;24.62;58;04/02/2016;Q2;H1;2016;4;April;Apr;2;Saturday;Sat;1.32;170836;24%;413-99-8525;307-371-2781;28;tzhayes;Ma}a$t~}mm}HeLC
518193;Drs.;Amanda;Y;Carr;F;amanda.carr@gmail.com;Everett Carr;Marcella Carr;Scott;5/27/1973;12:58:23 AM;44.2;53;11/27/2009;Q4;H2;2009;11;November;Nov;27;Friday;Fri;7.67;100000;2%;510-33-9678;210-872-1018;65;aycarr;FyJlDR]4
540019;Mr.;Stephen;J;Bauer;M;stephen.bauer@sbcglobal.net;August Bauer;Jessica Bauer;Chan;6/13/1990;11:50:42 PM;27.14;50;8/30/2013;Q3;H2;2013;8;August;Aug;30;Friday;Fri;3.91;183279;11%;071-02-1344;201-262-7702;77;sjbauer;4x4^ctqA~4
489463;Mr.;Johnie;G;Carney;M;johnie.carney@yahoo.com;Herschel Carney;Alison Carney;Melton;06/07/1991;6:29:37 PM;26.16;82;6/20/2015;Q2;H1;2015;6;June;Jun;20;Saturday;Sat;2.11;151127;29%;044-15-2958;236-562-1999;27;jgcarney;jqJpw@i[st
763039;Ms.;Rebekah;J;Hull;F;rebekah.hull@earthlink.net;Vincent Hull;Ida Hull;Sherman;1/25/1973;4:59:51 AM;44.53;49;4/29/2017;Q2;H1;2017;4;April;Apr;29;Saturday;Sat;0.25;104526;3%;240-99-2092;303-243-8627;33;rjhull;Zf3rjz\UV
854365;Ms.;Kelly;G;Spence;F;kelly.spence@yahoo.co.uk;Loyd Spence;Kellie Spence;Lang;03/12/1972;10:19:17 AM;45.41;40;04/03/1997;Q2;H1;1997;4;April;Apr;3;Thursday;Thu;20.33;103499;9%;643-29-0812;210-574-2395;89;kgspence;newwzzOi6%Ok9R+
233110;Hon.;Tracie;K;Estes;F;tracie.estes@hotmail.com;Branden Estes;Deloris Estes;Finley;05/11/1982;3:14:08 AM;35.24;60;4/17/2012;Q2;H1;2012;4;April;Apr;17;Tuesday;Tue;5.28;159071;18%;323-11-2842;201-900-5228;85;tkestes;6/FU*}/.CyRw1
416483;Mr.;Bennett;H;Le;M;bennett.le@gmail.com;Eric Le;Dixie Le;Saunders;08/08/1982;7:00:23 AM;34.99;76;5/29/2004;Q2;H1;2004;5;May;May;29;Saturday;Sat;13.17;144885;27%;524-99-8128;252-545-5705;37;bhle;5^_%N_BIq|YXgB
629763;Hon.;Vernon;V;Bass;M;vernon.bass@aol.com;David Bass;Alta Bass;Roach;10/06/1962;6:35:05 PM;54.85;79;3/18/2013;Q1;H1;2013;3;March;Mar;18;Monday;Mon;4.36;79853;16%;763-12-3837;215-737-1085;54;vvbass;MHr++F/_TjzDn%
755278;Mr.;Theron;E;Sweet;M;theron.sweet@gmail.com;Irwin Sweet;Stefanie Sweet;Downs;3/15/1995;5:12:37 AM;22.39;86;6/14/2016;Q2;H1;2016;6;June;Jun;14;Tuesday;Tue;1.12;187715;16%;394-33-3362;209-659-1839;91;tesweet;0L?N4x@vy1q/4HW
471560;Mr.;Ernie;Y;Holden;M;ernie.holden@yahoo.com;Keith Holden;Sherrie Holden;Cummings;11/28/1983;8:51:08 PM;33.69;88;5/15/2013;Q2;H1;2013;5;May;May;15;Wednesday;Wed;4.21;75839;15%;131-98-7403;316-629-8682;57;eyholden;m8^RYzxq
988676;Mr.;Shawn;C;Rasmussen;M;shawn.rasmussen@gmail.com;Abdul Rasmussen;Jeannie Rasmussen;Ryan;12/04/1978;1:12:29 PM;38.67;51;07/05/2013;Q3;H2;2013;7;July;Jul;5;Friday;Fri;4.07;86337;19%;405-73-3684;218-496-2108;45;scrasmussen;n@^3~5bzj2
606109;Mr.;Enrique;M;Adams;M;enrique.adams@rediffmail.com;Terrence Adams;Kendra Adams;Acevedo;12/14/1965;1:34:10 AM;51.65;58;8/18/2001;Q3;H2;2001;8;August;Aug;18;Saturday;Sat;15.95;100224;16%;332-11-4351;405-571-4413;52;emadams;D!YM^nPD8QN
